Transport,route_name,route_link,Date,busname,bustype,departing_time,duration,bp_time,star_rating,price,seats_available
South Bengal State Transport Corporation (SBSTC),Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,2024-07-24,SBSTC-GARIA - MIDNAPUR - 05:05 (MID DEPOT) - 1512,Non AC Seater (2+3),06:00,03h 00m,09:00,3.2,110,51
South Bengal State Transport Corporation (SBSTC),Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,2024-07-24,SBSTC-KARUNAMOYEE - MIDNAPUR - 06:00 (MID DEPOT) - 974,Non AC Seater (2+3),06:00,03h 30m,09:30,3.7,118,51
South Bengal State Transport Corporation (SBSTC),Kolkata to Midnapore,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,2024-07-24,SBSTC-GARIA - JHARGRAM - VIA - MIDNAPUR - 06:15 - 2215,Non AC Seater (2+3),06:15,17h 45m,00:00,4.3,129,51
South Bengal State Transport Corporation (SBSTC),Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,2024-07-24,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,4.3,97,42
South Bengal State Transport Corporation (SBSTC),Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,2024-07-24,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,3.9,97,46
South Bengal State Transport Corporation (SBSTC),Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,2024-07-24,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,3.9,97,29
South Bengal State Transport Corporation (SBSTC),Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,4.1,80,42
South Bengal State Transport Corporation (SBSTC),Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,4.1,80,46
South Bengal State Transport Corporation (SBSTC),Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,4.1,80,29
South Bengal State Transport Corporation (SBSTC),Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,2024-07-24,SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,18h 45m,00:00,4.1,71,39
South Bengal State Transport Corporation (SBSTC),Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,18h 30m,00:00,4.1,80,52
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha,2024-07-24,SBSTC-DURGAPUR - DIGHA - VIA - BISHNUPUR - 06:15 - 1245,Non AC Seater (2+3),06:15,08h 45m,15:00,2.9,238,50
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha,2024-07-24,SBSTC-ASANSOL - DIGHA - 05:45 - 1377,Non AC Seater (2+3),06:50,08h 45m,15:35,3.3,238,48
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha,2024-07-24,SBSTC-DURGAPUR - DIGHA - VIA - MIDNAPUR - 2/2 - 20:00 (D - 3807,Non AC Seater (2+2),20:00,08h 45m,04:45,4.2,238,16
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha,2024-07-24,SBSTC-ASANSOL - DIGHA-VIA-DURGAPUR-KHAGRAPUR-20:30 - 1549,Non AC Seater (2+3),21:30,08h 00m,05:30,3.2,238,37
South Bengal State Transport Corporation (SBSTC),Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,2024-07-24,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,4.4,80,46
South Bengal State Transport Corporation (SBSTC),Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,2024-07-24,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,4.4,80,46
South Bengal State Transport Corporation (SBSTC),Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,2024-07-24,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,4.4,80,29
South Bengal State Transport Corporation (SBSTC),Jhargram to Kolkata,https://www.redbus.in/bus-tickets/jhargram-to-kolkata,2024-07-24,SBSTC-JHARGRAM - KOLKATA - VIA - LODHASULI - 05:00 (JHAR - 3493,Non AC Seater (2+3),05:00,19h 00m,00:00,4.6,140,41
South Bengal State Transport Corporation (SBSTC),Jhargram to Kolkata,https://www.redbus.in/bus-tickets/jhargram-to-kolkata,2024-07-24,SBSTC-JHARGRAM - KOLKATA - VIA - LODHASULI - 05:40 (JHAR - 3494,Non AC Seater (2+3),05:40,18h 20m,00:00,3.7,140,51
South Bengal State Transport Corporation (SBSTC),Jhargram to Kolkata,https://www.redbus.in/bus-tickets/jhargram-to-kolkata,2024-07-24,SBSTC-JHARGRAM - KOLKATA - VIA - LODHASULI - 06:30 (JHAR - 3495,Non AC Seater (2+3),06:30,17h 30m,00:00,3.4,140,52
South Bengal State Transport Corporation (SBSTC),Jhargram to Kolkata,https://www.redbus.in/bus-tickets/jhargram-to-kolkata,2024-07-24,SBSTC-JHARGRAM - KOLKATA - VIA - LODHASULI - 07:30 (JHRM - 3606,Non AC Seater (2+3),07:30,16h 30m,00:00,4.2,140,50
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,2024-07-24,SBSTC-ASANSOL - SILIGURI - 2/2 VIA - SURI - 15:50 (ASN D - 3809,Non AC Seater (2+2),17:10,10h 50m,04:00,3.7,455,35
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,2024-07-24,SBSTC-BANKURA - SILIGURI - A/C - 16:30 (DGP DEPOT) - 3959,AC Seater (2+2),18:30,11h 30m,06:00,3.6,810,36
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,2024-07-24,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,10h 55m,06:25,4.4,1050,38
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Siliguri,https://www.redbus.in/bus-tickets/durgapur-to-siliguri,2024-07-24,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,10h 45m,06:30,4.2,1350,18
South Bengal State Transport Corporation (SBSTC),Kolkata to Chandipur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,4.0,108,42
South Bengal State Transport Corporation (SBSTC),Kolkata to Chandipur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,3.9,108,45
South Bengal State Transport Corporation (SBSTC),Kolkata to Chandipur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,4.2,108,25
South Bengal State Transport Corporation (SBSTC),Kolkata to Chandipur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,2024-07-24,SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,18h 45m,00:00,4.0,99,35
South Bengal State Transport Corporation (SBSTC),Kolkata to Chandipur (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-chandipur-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,18h 30m,00:00,2.7,108,50
South Bengal State Transport Corporation (SBSTC),Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,2024-07-24,SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS - 3810,Non AC Seater (2+2),16:00,08h 00m,00:00,4.3,455,31
South Bengal State Transport Corporation (SBSTC),Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,2024-07-24,SBSTC-SILIGURI - BANKURA - A/C - 20:00 (DGP DEPOT) - 3960,AC Seater (2+2),20:00,10h 00m,06:00,3.1,810,37
South Bengal State Transport Corporation (SBSTC),Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,2024-07-24,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),18:20,10h 55m,05:15,4.3,1000,47
South Bengal State Transport Corporation (SBSTC),Siliguri to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/siliguri-to-durgapur,2024-07-24,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,11h 00m,06:00,4.2,1350,32
South Bengal State Transport Corporation (SBSTC),Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur,2024-07-24,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 06:00 (BRP DEP - 1020,Non AC Seater (2+3),06:00,04h 00m,10:00,4.6,159,49
South Bengal State Transport Corporation (SBSTC),Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur,2024-07-24,SBSTC-BERHAMPUR - DURGAPUR - VIA - BOLPUR - 06:45 - 1090,Non AC Seater (2+3),06:45,04h 00m,10:45,3.3,143,50
South Bengal State Transport Corporation (SBSTC),Berhampore (West Bengal) to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/berhampore-to-durgapur,2024-07-24,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 07:00 (BRP DEP - 1021,Non AC Seater (2+3),07:00,04h 00m,11:00,3.6,159,52
South Bengal State Transport Corporation (SBSTC),Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,2024-07-24,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 06:00 (BRP DEP - 1020,Non AC Seater (2+3),06:00,18h 00m,00:00,4.3,91,49
South Bengal State Transport Corporation (SBSTC),Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,2024-07-24,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 07:00 (BRP DEP - 1021,Non AC Seater (2+3),07:00,17h 00m,00:00,4.5,91,52
South Bengal State Transport Corporation (SBSTC),Berhampore (West Bengal) to Suri,https://www.redbus.in/bus-tickets/berhampore-to-suri,2024-07-24,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 08:00 (BRP DEP - 1022,Non AC Seater (2+3),08:00,16h 00m,00:00,4.9,91,52
South Bengal State Transport Corporation (SBSTC),Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,2024-07-24,SBSTC-GARIA - RAMPURHAT - VIA - FUTISANKO - 05:20 - 2817,Non AC Seater (2+3),05:20,18h 40m,00:00,3.7,155,51
South Bengal State Transport Corporation (SBSTC),Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,2024-07-24,SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118,Non AC Seater (2+3),07:25,16h 35m,00:00,2.8,140,50
South Bengal State Transport Corporation (SBSTC),Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,2024-07-24,SBSTC-KOLKATA - TARAPITH - VIA - FUTISANKO - 09:30 (FALT - 2889,Non AC Seater (2+3),09:30,14h 30m,00:00,4.2,140,52
South Bengal State Transport Corporation (SBSTC),Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,2024-07-24,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 12:20 - 3010,Non AC Seater (2+3),12:20,11h 40m,00:00,3.6,140,52
South Bengal State Transport Corporation (SBSTC),Kolkata to Futishanko,https://www.redbus.in/bus-tickets/kolkata-to-futishanko,2024-07-24,SBSTC-KOLKATA - RAMPURHAT - VIA - TARAPITH - 14:00 - 2912,Non AC Seater (2+3),14:00,10h 00m,00:00,4.0,140,52
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,2024-07-24,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 04:00 - 1098,Non AC Seater (2+3),04:30,04h 00m,08:30,1.5,159,52
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,2024-07-24,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 04:50 (DGP DEP - 1099,Non AC Seater (2+3),04:50,04h 00m,08:50,2.8,163,52
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Berhampore (West Bengal),https://www.redbus.in/bus-tickets/durgapur-to-berhampore,2024-07-24,SBSTC-DURGAPUR - BERHAMPUR - VIA - SURI - 05:30 - 1100,Non AC Seater (2+3),05:30,04h 00m,09:30,1.6,163,52
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,2024-07-24,SBSTC-DURGAPUR - BALURGHAT - 05:00 (DGP DEPOT) - 1236,Non AC Seater (2+3),05:40,18h 20m,00:00,3.4,224,52
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,2024-07-24,SBSTC-DURGAPUR - BALURGHAT - 07:00 (DGP DEPOT) - 1237,Non AC Seater (2+3),07:00,17h 00m,00:00,3.4,224,49
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,2024-07-24,SBSTC-BANKURA - MALDA - 05:15 (BNK DEPOT) - 2442,Non AC Seater (2+3),07:05,16h 55m,00:00,3.4,224,52
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,2024-07-24,SBSTC-PURULIA - MALDA - 05:00 (PRL DEPOT) - 2528,Non AC Seater (2+3),08:40,15h 20m,00:00,3.4,224,52
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Malda,https://www.redbus.in/bus-tickets/durgapur-to-malda,2024-07-24,SBSTC-ASANSOL - SILIGURI - 2/2 VIA - SURI - 15:50 (ASN D - 3809,,17:10,06h 50m,00:00,,240,0
South Bengal State Transport Corporation (SBSTC),Digha to Asansol (West Bengal),https://www.redbus.in/bus-tickets/digha-to-asansol,2024-07-24,SBSTC-DIGHA - ASANSOL - 05:50 (ASN DEPOT) - 1486,Non AC Seater (2+3),05:50,09h 40m,15:30,2.1,267,52
South Bengal State Transport Corporation (SBSTC),Digha to Asansol (West Bengal),https://www.redbus.in/bus-tickets/digha-to-asansol,2024-07-24,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,09h 40m,07:10,3.8,267,50
South Bengal State Transport Corporation (SBSTC),Digha to Asansol (West Bengal),https://www.redbus.in/bus-tickets/digha-to-asansol,2024-07-24,ISHIKA TRADERS,A/C Seater / Sleeper (2+2),10:10,09h 10m,19:20,2.3,700,61
South Bengal State Transport Corporation (SBSTC),Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,5.0,154,46
South Bengal State Transport Corporation (SBSTC),Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,2.7,154,46
South Bengal State Transport Corporation (SBSTC),Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,4.6,154,29
South Bengal State Transport Corporation (SBSTC),Kolkata to Ramnagar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,2024-07-24,SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,,05:15,03h 30m,08:45,3.6,147,40
South Bengal State Transport Corporation (SBSTC),Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,20h 00m,00:00,3.7,115,39
South Bengal State Transport Corporation (SBSTC),Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,19h 30m,00:00,3.8,115,45
South Bengal State Transport Corporation (SBSTC),Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,2024-07-24,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,19h 00m,00:00,3.8,115,24
South Bengal State Transport Corporation (SBSTC),Kolkata to Bajkul (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-bajkul-west-bengal,2024-07-24,SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,,05:15,18h 45m,00:00,3.8,106,0
South Bengal State Transport Corporation (SBSTC),Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,2024-07-24,SBSTC-KOLKATA - LABPUR - VIA KIRNAHAR - 07:25 (HWH DEPOT - 1118,Non AC Seater (2+3),07:25,05h 30m,12:55,3.2,150,45
South Bengal State Transport Corporation (SBSTC),Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,2024-07-24,SBSTC-KOLKATA - KIRNAHAR - 14:35 (BWN DEPOT) - 1047,Non AC Seater (2+3),14:35,05h 30m,20:05,3.6,150,52
South Bengal State Transport Corporation (SBSTC),Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,2024-07-24,SBSTC-KOLKATA - LANGALHATA - 15:15 (BWN DEPOT) - 1849,Non AC Seater (2+3),15:15,05h 30m,20:45,4.1,150,52
South Bengal State Transport Corporation (SBSTC),Kolkata to Kirnahar (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-kirnahar-west-bengal,2024-07-24,SBSTC-KOLKATA - LABPUR - 16:35 (HWH DEPOT) - 3238,Non AC Seater (2+3),16:35,05h 30m,22:05,3.8,150,50
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,2024-07-24,SBSTC-DURGAPUR - TATA - 05:00 - 982,Non AC Seater (2+3),05:00,01h 00m,06:00,3.4,56,49
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,2024-07-24,SBSTC-DURGAPUR - GOPIBALLAVPUR - 05:10 (DGP DEPOT) - 1241,Non AC Seater (2+3),05:10,01h 00m,06:10,3.1,52,50
South Bengal State Transport Corporation (SBSTC),Durgapur (West Bengal) to Bankura,https://www.redbus.in/bus-tickets/durgapur-to-bankura,2024-07-24,SBSTC-DURGAPUR - TATA - 06:00 (DGP DEPOT) - 983,Non AC Seater (2+3),06:00,01h 00m,07:00,3.1,56,51
South Bengal State Transport Corporation (SBSTC),Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda,2024-07-24,SBSTC-SILIGURI - ASANSOL - 2/2 - VIA - MALDA - 16:00 (AS - 3810,Non AC Seater (2+2),16:00,08h 00m,00:00,3.0,225,31
South Bengal State Transport Corporation (SBSTC),Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda,2024-07-24,SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806,Express (Non AC Seater 2+2),19:30,04h 30m,00:00,4.4,225,27
South Bengal State Transport Corporation (SBSTC),Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda,2024-07-24,SBSTC-SILIGURI - BANKURA - A/C - 20:00 (DGP DEPOT) - 3960,AC Seater (2+2),20:00,04h 00m,00:00,2.9,560,37
South Bengal State Transport Corporation (SBSTC),Siliguri to Malda,https://www.redbus.in/bus-tickets/siliguri-to-malda,2024-07-24,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),07:15,10h 00m,17:15,3.7,197,46
South Bengal State Transport Corporation (SBSTC),Purulia to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/purulia-to-durgapur,2024-07-24,SBSTC-PURULIA-KOLKATA -04:45 (VIA BNK) L/S - 220,Non AC Seater (2+3),04:45,03h 45m,08:30,3.4,117,47
South Bengal State Transport Corporation (SBSTC),Purulia to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/purulia-to-durgapur,2024-07-24,SBSTC-PURULIA - MALDA - 05:00 (PRL DEPOT) - 2528,Non AC Seater (2+3),05:00,03h 40m,08:40,2.6,112,52
South Bengal State Transport Corporation (SBSTC),Purulia to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/purulia-to-durgapur,2024-07-24,SBSTC-PURULIA - BERHAMPUR - 05:30 (PRL DEPOT) - 907,Non AC Seater (2+3),05:30,04h 00m,09:30,3.5,112,52
West Bengal Transport Corporation,Mandarmani to Kolkata,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,2024-07-24,West bengal transport corporation - 75458,Non AC Seater (2+3),05:15,04h 05m,09:20,3.0,145,23
West Bengal Transport Corporation,Mandarmani to Kolkata,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,2024-07-24,West bengal transport corporation - 74675,Non AC Seater (2+3),06:30,04h 00m,10:30,2.6,145,23
West Bengal Transport Corporation,Mandarmani to Kolkata,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,2024-07-24,West bengal transport corporation - 158794,Non AC Seater (2+3),07:15,05h 15m,12:30,4.8,160,26
West Bengal Transport Corporation,Mandarmani to Kolkata,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,2024-07-24,West bengal transport corporation - 74747,Non AC Seater (2+3),11:15,04h 15m,15:30,1.9,145,23
West Bengal Transport Corporation,Mandarmani to Kolkata,https://www.redbus.in/bus-tickets/mandarmani-to-kolkata,2024-07-24,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),14:30,03h 45m,18:15,4.7,399,25
West Bengal Transport Corporation,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,2024-07-24,West bengal transport corporation - 74722,Non AC Seater (2+3),05:50,04h 10m,10:00,4.6,145,31
West Bengal Transport Corporation,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,2024-07-24,West bengal transport corporation - 123496,Non AC Seater (2+3),16:15,04h 00m,20:15,4.6,145,23
West Bengal Transport Corporation,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,2024-07-24,West bengal transport corporation - 157764,Non AC Seater (2+3),17:15,04h 00m,21:15,4.6,145,33
West Bengal Transport Corporation,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,2024-07-24,Greenline,Volvo A/C Seater (2+2),06:30,04h 20m,10:50,4.7,350,12
West Bengal Transport Corporation,Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,2024-07-24,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),07:30,03h 40m,11:10,4.6,399,29
West Bengal Transport Corporation,Kolkata to Bakkhali,https://www.redbus.in/bus-tickets/kolkata-to-bakkhali,2024-07-24,WBTC (CTC) HABRA - BAKKHALI - 153|07:50,Non AC Seater (2+3),07:50,04h 05m,11:55,3.7,102,45
NORTH BENGAL STATE TRANSPORT CORPORATION,Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,2024-07-24,NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,13h 20m,04:20,3.5,450,47
NORTH BENGAL STATE TRANSPORT CORPORATION,Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,2024-07-24,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,12h 00m,05:00,3.7,486,27
NORTH BENGAL STATE TRANSPORT CORPORATION,Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,2024-07-24,NBSTC-KOL-SLG-R1-18:00,NON A/C Seater Push Back (2+2),18:00,12h 00m,06:00,4.1,486,28
